"siteID","date","Year","Month","Tmin","Tmax","Tavg","P"
"Rincon 1200","1982-03-01",1982,3,15.95,25.45,20.7,9.25
"Maritza","1982-03-01",1982,3,20.25,28.85,24.55,3.99
"Pitilla","1982-03-01",1982,3,19.55,27.45,23.5,7.42
"Rancho Harold","1982-03-01",1982,3,19.25,28.55,23.9,3.95
"Cacao Arenales","1982-04-01",1982,4,18.15,27.45,22.8,25.88
"Bosque Humedo","1982-04-01",1982,4,23.05,30.95,27,29.35
"Naranjo Carbonal","1982-04-01",1982,4,25.15,31.55,28.35,20.18
"Cacao Sendero Circular","1982-04-01",1982,4,17.15,26.35,21.75,27.38
"Gongora","1982-04-01",1982,4,20.85,30.55,25.7,21.64
"Rincon 1000","1982-04-01",1982,4,17.75,27.65,22.7,19.43
"Rincon 1200","1982-04-01",1982,4,16.35,26.05,21.2,18.86
"Maritza","1982-04-01",1982,4,20.95,29.95,25.45,29.69
"Pitilla","1982-04-01",1982,4,20.25,28.45,24.35,32.31
"Rancho Harold","1982-04-01",1982,4,20.05,29.55,24.8,22.47
"Cacao Arenales","1982-05-01",1982,5,18.45,25.15,21.8,566.9
"Bosque Humedo","1982-05-01",1982,5,23.05,28.55,25.8,603.4
"Naranjo Carbonal","1982-05-01",1982,5,24.95,29.25,27.1,548.23
"Cacao Sendero Circular","1982-05-01",1982,5,17.45,24.15,20.8,567.52
"Gongora","1982-05-01",1982,5,21.05,27.95,24.5,578.09
"Rincon 1000","1982-05-01",1982,5,18.05,25.05,21.55,632.45
"Rincon 1200","1982-05-01",1982,5,16.75,23.65,20.2,620.22
"Maritza","1982-05-01",1982,5,21.25,27.85,24.55,511.17
"Pitilla","1982-05-01",1982,5,20.65,26.65,23.65,526.68
"Rancho Harold","1982-05-01",1982,5,20.25,27.05,23.65,577.75
"Cacao Arenales","1982-06-01",1982,6,18.85,24.25,21.55,450.72
"Bosque Humedo","1982-06-01",1982,6,23.05,27.75,25.4,375.4
"Naranjo Carbonal","1982-06-01",1982,6,24.85,28.85,26.85,259.8
"Cacao Sendero Circular","1982-06-01",1982,6,18.05,23.45,20.75,463.97
"Gongora","1982-06-01",1982,6,21.05,26.75,23.9,401.35
"Rincon 1000","1982-06-01",1982,6,18.45,24.55,21.5,432.77
"Rincon 1200","1982-06-01",1982,6,17.35,23.25,20.3,452.02
"Maritza","1982-06-01",1982,6,21.25,26.55,23.9,427.28
"Pitilla","1982-06-01",1982,6,20.75,25.55,23.15,553.82
"Rancho Harold","1982-06-01",1982,6,20.35,26.05,23.2,416.28
"Cacao Arenales","1982-07-01",1982,7,18.85,23.65,21.25,239.19
"Bosque Humedo","1982-07-01",1982,7,22.95,27.45,25.2,118.42
"Naranjo Carbonal","1982-07-01",1982,7,24.75,28.85,26.8,70.89
"Cacao Sendero Circular","1982-07-01",1982,7,18.05,22.85,20.45,250.59
"Gongora","1982-07-01",1982,7,20.95,26.05,23.5,181.14
"Rincon 1000","1982-07-01",1982,7,18.55,23.75,21.15,263.69
"Rincon 1200","1982-07-01",1982,7,17.45,22.55,20,278.38
"Maritza","1982-07-01",1982,7,21.05,25.75,23.4,211.64
"Pitilla","1982-07-01",1982,7,20.55,24.75,22.65,373.03
"Rancho Harold","1982-07-01",1982,7,20.25,25.25,22.75,199.53
"Cacao Arenales","1982-08-01",1982,8,18.85,24.25,21.55,134.6
"Bosque Humedo","1982-08-01",1982,8,23.05,28.05,25.55,62.98
"Naranjo Carbonal","1982-08-01",1982,8,24.95,29.45,27.2,32.52
"Cacao Sendero Circular","1982-08-01",1982,8,18.15,23.35,20.75,140.87
"Gongora","1982-08-01",1982,8,21.05,26.65,23.85,101.11
"Rincon 1000","1982-08-01",1982,8,18.65,24.25,21.45,164.39
"Rincon 1200","1982-08-01",1982,8,17.55,23.05,20.3,171.72
"Maritza","1982-08-01",1982,8,21.15,26.35,23.75,116.77
"Pitilla","1982-08-01",1982,8,20.65,25.35,23,203.49
"Rancho Harold","1982-08-01",1982,8,20.35,25.95,23.15,111.64
"Cacao Arenales","1982-09-01",1982,9,18.45,23.85,21.15,340.5
"Bosque Humedo","1982-09-01",1982,9,22.75,27.55,25.15,279.49
"Naranjo Carbonal","1982-09-01",1982,9,24.65,28.75,26.7,198.09
"Cacao Sendero Circular","1982-09-01",1982,9,17.55,22.95,20.25,348.29
"Gongora","1982-09-01",1982,9,20.65,26.45,23.55,310.03
"Rincon 1000","1982-09-01",1982,9,18.05,24.15,21.1,397.47
"Rincon 1200","1982-09-01",1982,9,16.85,22.85,19.85,405.46
"Maritza","1982-09-01",1982,9,20.85,26.15,23.5,314.26
"Pitilla","1982-09-01",1982,9,20.45,25.15,22.8,412.62
"Rancho Harold","1982-09-01",1982,9,19.95,25.65,22.8,320.37
"Cacao Arenales","1982-10-01",1982,10,18.05,23.05,20.55,292.22
"Bosque Humedo","1982-10-01",1982,10,22.35,26.75,24.55,217.97
"Naranjo Carbonal","1982-10-01",1982,10,24.25,28.05,26.15,165.71
"Cacao Sendero Circular","1982-10-01",1982,10,17.25,22.15,19.7,299.13
"Gongora","1982-10-01",1982,10,20.25,25.45,22.85,261.63
"Rincon 1000","1982-10-01",1982,10,17.65,23.15,20.4,337.22
"Rincon 1200","1982-10-01",1982,10,16.55,21.95,19.25,348.17
"Maritza","1982-10-01",1982,10,20.45,25.25,22.85,260.51
"Pitilla","1982-10-01",1982,10,20.05,24.35,22.2,361.86
"Rancho Harold","1982-10-01",1982,10,19.55,24.75,22.15,272.11
"Cacao Arenales","1982-11-01",1982,11,18.25,23.55,20.9,91.74
"Bosque Humedo","1982-11-01",1982,11,22.45,27.25,24.85,51.73
"Naranjo Carbonal","1982-11-01",1982,11,24.25,28.55,26.4,33.36
"Cacao Sendero Circular","1982-11-01",1982,11,17.45,22.75,20.1,95.2
"Gongora","1982-11-01",1982,11,20.45,25.95,23.2,73.59
"Rincon 1000","1982-11-01",1982,11,17.95,23.65,20.8,110.7
"Rincon 1200","1982-11-01",1982,11,16.85,22.45,19.65,116.11
"Maritza","1982-11-01",1982,11,20.55,25.65,23.1,77.17
"Pitilla","1982-11-01",1982,11,19.95,24.65,22.3,132.53
"Rancho Harold","1982-11-01",1982,11,19.75,25.25,22.5,79.42
"Cacao Arenales","1982-12-01",1982,12,18.25,23.95,21.1,56.57
"Bosque Humedo","1982-12-01",1982,12,22.45,27.65,25.05,19.95
"Naranjo Carbonal","1982-12-01",1982,12,24.15,28.85,26.5,7.62
"Cacao Sendero Circular","1982-12-01",1982,12,17.45,23.15,20.3,58.62
"Gongora","1982-12-01",1982,12,20.35,26.35,23.35,44.2
"Rincon 1000","1982-12-01",1982,12,17.95,24.05,21,98.26
"Rincon 1200","1982-12-01",1982,12,16.85,22.85,19.85,101.09
"Maritza","1982-12-01",1982,12,20.45,25.95,23.2,44.18
"Pitilla","1982-12-01",1982,12,19.85,24.85,22.35,79.51
"Rancho Harold","1982-12-01",1982,12,19.75,25.65,22.7,48.37
"Cacao Arenales","1983-01-01",1983,1,18.35,24.85,21.6,93.49
"Bosque Humedo","1983-01-01",1983,1,22.45,28.35,25.4,13.53
"Naranjo Carbonal","1983-01-01",1983,1,24.15,29.35,26.75,2.46
"Cacao Sendero Circular","1983-01-01",1983,1,17.65,24.05,20.85,99.67
"Gongora","1983-01-01",1983,1,20.45,27.25,23.85,60.26
"Rincon 1000","1983-01-01",1983,1,18.05,25.05,21.55,133.43
"Rincon 1200","1983-01-01",1983,1,17.05,23.85,20.45,145.13
"Maritza","1983-01-01",1983,1,20.55,26.75,23.65,71.89
"Pitilla","1983-01-01",1983,1,19.85,25.65,22.75,171.76
"Rancho Harold","1983-01-01",1983,1,19.75,26.55,23.15,70.59
"Cacao Arenales","1983-02-01",1983,2,17.95,26.65,22.3,15.04
"Bosque Humedo","1983-02-01",1983,2,22.55,30.15,26.35,2.47
"Naranjo Carbonal","1983-02-01",1983,2,24.65,30.95,27.8,0.63
"Cacao Sendero Circular","1983-02-01",1983,2,17.15,25.75,21.45,15.9
"Gongora","1983-02-01",1983,2,20.35,29.45,24.9,9.95
"Rincon 1000","1983-02-01",1983,2,17.55,27.05,22.3,26.47
"Rincon 1200","1983-02-01",1983,2,16.35,25.65,21,28.82
"Maritza","1983-02-01",1983,2,20.55,28.85,24.7,11.3
"Pitilla","1983-02-01",1983,2,19.95,27.55,23.75,25.83
"Rancho Harold","1983-02-01",1983,2,19.65,28.65,24.15,11.61
"Cacao Arenales","1983-03-01",1983,3,18.65,27.35,23,26.85
"Bosque Humedo","1983-03-01",1983,3,23.25,30.55,26.9,17.84
"Naranjo Carbonal","1983-03-01",1983,3,25.25,31.25,28.25,13.99
"Cacao Sendero Circular","1983-03-01",1983,3,17.85,26.35,22.1,27.27
"Gongora","1983-03-01",1983,3,21.05,30.05,25.55,24.15
"Rincon 1000","1983-03-01",1983,3,18.15,27.45,22.8,34.46
"Rincon 1200","1983-03-01",1983,3,16.95,26.05,21.5,34.96
"Maritza","1983-03-01",1983,3,21.25,29.55,25.4,22.15
"Pitilla","1983-03-01",1983,3,20.65,28.25,24.45,31.72
"Rancho Harold","1983-03-01",1983,3,20.35,29.15,24.75,25.27
"Cacao Arenales","1983-04-01",1983,4,18.35,29.05,23.7,44.62
"Bosque Humedo","1983-04-01",1983,4,23.55,32.55,28.05,16.69
"Naranjo Carbonal","1983-04-01",1983,4,25.85,32.95,29.4,9.65
"Cacao Sendero Circular","1983-04-01",1983,4,17.35,27.95,22.65,46.45
"Gongora","1983-04-01",1983,4,21.15,32.25,26.7,33.19
"Rincon 1000","1983-04-01",1983,4,17.75,29.35,23.55,45.32
"Rincon 1200","1983-04-01",1983,4,16.35,27.65,22,50.88
"Maritza","1983-04-01",1983,4,21.35,31.65,26.5,34.41
"Pitilla","1983-04-01",1983,4,20.65,30.05,25.35,70.86
"Rancho Harold","1983-04-01",1983,4,20.25,31.25,25.75,37.12
"Cacao Arenales","1983-05-01",1983,5,19.65,28.05,23.85,65.02
"Bosque Humedo","1983-05-01",1983,5,24.55,31.95,28.25,45.93
"Naranjo Carbonal","1983-05-01",1983,5,26.65,32.75,29.7,34.8
"Cacao Sendero Circular","1983-05-01",1983,5,18.65,27.05,22.85,66.67
"Gongora","1983-05-01",1983,5,22.45,31.15,26.8,55.06
"Rincon 1000","1983-05-01",1983,5,19.35,28.05,23.7,91.94
"Rincon 1200","1983-05-01",1983,5,17.95,26.55,22.25,93.21
"Maritza","1983-05-01",1983,5,22.45,30.65,26.55,55.28
"Pitilla","1983-05-01",1983,5,21.65,29.15,25.4,77.59
"Rancho Harold","1983-05-01",1983,5,21.55,30.25,25.9,58.24
"Cacao Arenales","1983-06-01",1983,6,19.35,25.75,22.55,261.38
"Bosque Humedo","1983-06-01",1983,6,23.75,29.35,26.55,272.01
"Naranjo Carbonal","1983-06-01",1983,6,25.65,30.35,28,193.74
"Cacao Sendero Circular","1983-06-01",1983,6,18.45,24.85,21.65,268.4
"Gongora","1983-06-01",1983,6,21.75,28.35,25.05,240.25
"Rincon 1000","1983-06-01",1983,6,18.95,25.95,22.45,277.67
"Rincon 1200","1983-06-01",1983,6,17.75,24.55,21.15,278.74
"Maritza","1983-06-01",1983,6,21.95,28.15,25.05,259.06
"Pitilla","1983-06-01",1983,6,21.45,27.05,24.25,301.58
"Rancho Harold","1983-06-01",1983,6,21.05,27.55,24.3,246.06
"Cacao Arenales","1983-07-01",1983,7,19.35,24.85,22.1,264.32
"Bosque Humedo","1983-07-01",1983,7,23.55,28.65,26.1,176.26
"Naranjo Carbonal","1983-07-01",1983,7,25.45,29.95,27.7,115.91
"Cacao Sendero Circular","1983-07-01",1983,7,18.65,24.05,21.35,274.46
"Gongora","1983-07-01",1983,7,21.55,27.25,24.4,218.86
"Rincon 1000","1983-07-01",1983,7,19.15,25.05,22.1,291.01
"Rincon 1200","1983-07-01",1983,7,18.05,23.85,20.95,301.54
"Maritza","1983-07-01",1983,7,21.65,26.95,24.3,241.7
"Pitilla","1983-07-01",1983,7,21.15,25.95,23.55,372.76
"Rancho Harold","1983-07-01",1983,7,20.85,26.55,23.7,233.24
"Cacao Arenales","1983-08-01",1983,8,18.95,24.85,21.9,265.59
"Bosque Humedo","1983-08-01",1983,8,23.35,28.85,26.1,209.43
"Naranjo Carbonal","1983-08-01",1983,8,25.35,30.25,27.8,151.85
"Cacao Sendero Circular","1983-08-01",1983,8,18.15,24.05,21.1,275.8
"Gongora","1983-08-01",1983,8,21.25,27.55,24.4,223.26
"Rincon 1000","1983-08-01",1983,8,18.75,25.25,22,274.79
"Rincon 1200","1983-08-01",1983,8,17.55,23.95,20.75,285.56
"Maritza","1983-08-01",1983,8,21.45,27.05,24.25,250.12
"Pitilla","1983-08-01",1983,8,20.85,26.05,23.45,367.14
"Rancho Harold","1983-08-01",1983,8,20.55,26.75,23.65,235.78
"Cacao Arenales","1983-09-01",1983,9,18.45,24.35,21.4,300.68
"Bosque Humedo","1983-09-01",1983,9,22.75,28.05,25.4,327.97
"Naranjo Carbonal","1983-09-01",1983,9,24.65,29.25,26.95,256.36
"Cacao Sendero Circular","1983-09-01",1983,9,17.65,23.45,20.55,308.13
"Gongora","1983-09-01",1983,9,20.75,26.95,23.85,279.3
"Rincon 1000","1983-09-01",1983,9,18.05,24.65,21.35,322.6
"Rincon 1200","1983-09-01",1983,9,16.85,23.35,20.1,327.27
"Maritza","1983-09-01",1983,9,20.95,26.65,23.8,290.72
"Pitilla","1983-09-01",1983,9,20.45,25.65,23.05,360.93
"Rancho Harold","1983-09-01",1983,9,20.05,26.15,23.1,285.09
"Cacao Arenales","1983-10-01",1983,10,18.05,23.55,20.8,414.52
"Bosque Humedo","1983-10-01",1983,10,22.45,27.25,24.85,358.45
"Naranjo Carbonal","1983-10-01",1983,10,24.45,28.45,26.45,269
"Cacao Sendero Circular","1983-10-01",1983,10,17.15,22.65,19.9,423.96
"Gongora","1983-10-01",1983,10,20.35,26.05,23.2,374.75
"Rincon 1000","1983-10-01",1983,10,17.65,23.65,20.65,485.45
"Rincon 1200","1983-10-01",1983,10,16.55,22.35,19.45,495.7
"Maritza","1983-10-01",1983,10,20.55,25.75,23.15,373.17
"Pitilla","1983-10-01",1983,10,20.05,24.85,22.45,509.33
"Rancho Harold","1983-10-01",1983,10,19.55,25.25,22.4,388.07
"Cacao Arenales","1983-11-01",1983,11,18.15,23.65,20.9,198.5
"Bosque Humedo","1983-11-01",1983,11,22.55,27.45,25,195.88
"Naranjo Carbonal","1983-11-01",1983,11,24.45,28.75,26.6,165.41
"Cacao Sendero Circular","1983-11-01",1983,11,17.35,22.85,20.1,203.4
"Gongora","1983-11-01",1983,11,20.45,26.25,23.35,182.51
"Rincon 1000","1983-11-01",1983,11,17.85,23.85,20.85,202.01
"Rincon 1200","1983-11-01",1983,11,16.65,22.55,19.6,207.89
"Maritza","1983-11-01",1983,11,20.65,25.95,23.3,186.44
"Pitilla","1983-11-01",1983,11,20.25,24.95,22.6,241.76
"Rancho Harold","1983-11-01",1983,11,19.75,25.45,22.6,187.14
"Cacao Arenales","1983-12-01",1983,12,17.05,23.35,20.2,117.01
"Bosque Humedo","1983-12-01",1983,12,22.15,27.25,24.7,82.44
"Naranjo Carbonal","1983-12-01",1983,12,24.35,28.65,26.5,54.54
"Cacao Sendero Circular","1983-12-01",1983,12,16.05,22.45,19.25,121.43
"Gongora","1983-12-01",1983,12,19.85,25.85,22.85,96.96
"Rincon 1000","1983-12-01",1983,12,16.85,23.45,20.15,112.72
"Rincon 1200","1983-12-01",1983,12,15.35,22.15,18.75,117.8
"Maritza","1983-12-01",1983,12,19.95,25.55,22.75,107.68
"Pitilla","1983-12-01",1983,12,19.25,24.45,21.85,142.17
"Rancho Harold","1983-12-01",1983,12,18.95,25.15,22.05,102.9
"Cacao Arenales","1984-01-01",1984,1,17.05,23.05,20.05,67.18
"Bosque Humedo","1984-01-01",1984,1,21.45,27.05,24.25,12.67
"Naranjo Carbonal","1984-01-01",1984,1,23.45,28.35,25.9,2.92
"Cacao Sendero Circular","1984-01-01",1984,1,16.25,22.15,19.2,70.9
"Gongora","1984-01-01",1984,1,19.35,25.75,22.55,46.21
"Rincon 1000","1984-01-01",1984,1,16.65,23.25,19.95,107.24
"Rincon 1200","1984-01-01",1984,1,15.55,21.95,18.75,113.76
"Maritza","1984-01-01",1984,1,19.45,25.25,22.35,51.69
"Pitilla","1984-01-01",1984,1,18.85,24.15,21.5,113.73
"Rancho Harold","1984-01-01",1984,1,18.65,24.95,21.8,52.9
"Cacao Arenales","1984-02-01",1984,2,17.45,24.75,21.1,36.17
"Bosque Humedo","1984-02-01",1984,2,21.95,28.45,25.2,12.28
"Naranjo Carbonal","1984-02-01",1984,2,23.85,29.45,26.65,6.07
"Cacao Sendero Circular","1984-02-01",1984,2,16.55,23.75,20.15,37.47
"Gongora","1984-02-01",1984,2,19.95,27.55,23.75,27.97
"Rincon 1000","1984-02-01",1984,2,17.15,24.85,21,76.2
"Rincon 1200","1984-02-01",1984,2,15.95,23.45,19.7,77.95
"Maritza","1984-02-01",1984,2,20.05,26.95,23.5,27.66
"Pitilla","1984-02-01",1984,2,19.35,25.75,22.55,52.85
"Rancho Harold","1984-02-01",1984,2,19.15,26.75,22.95,30.82
"Cacao Arenales","1984-03-01",1984,3,17.55,26.25,21.9,19.35
"Bosque Humedo","1984-03-01",1984,3,22.35,29.95,26.15,4.77
"Naranjo Carbonal","1984-03-01",1984,3,24.35,30.65,27.5,1.86
"Cacao Sendero Circular","1984-03-01",1984,3,16.55,25.25,20.9,20.26
"Gongora","1984-03-01",1984,3,20.15,29.35,24.75,13.93
"Rincon 1000","1984-03-01",1984,3,17.05,26.45,21.75,23.68
"Rincon 1200","1984-03-01",1984,3,15.75,24.95,20.35,25.91
"Maritza","1984-03-01",1984,3,20.35,28.75,24.55,14.77
"Pitilla","1984-03-01",1984,3,19.65,27.25,23.45,32.76
"Rancho Harold","1984-03-01",1984,3,19.35,28.45,23.9,15.71
"Cacao Arenales","1984-04-01",1984,4,17.25,27.95,22.6,17.5
"Bosque Humedo","1984-04-01",1984,4,22.55,31.35,26.95,16.42
"Naranjo Carbonal","1984-04-01",1984,4,24.75,31.45,28.1,12.46
"Cacao Sendero Circular","1984-04-01",1984,4,16.25,26.85,21.55,17.6
"Gongora","1984-04-01",1984,4,20.15,31.15,25.65,17.01
"Rincon 1000","1984-04-01",1984,4,16.55,28.25,22.4,29.02
"Rincon 1200","1984-04-01",1984,4,15.15,26.55,20.85,28.24
"Maritza","1984-04-01",1984,4,20.35,30.65,25.5,14.81
"Pitilla","1984-04-01",1984,4,19.75,29.05,24.4,17.84
"Rancho Harold","1984-04-01",1984,4,19.25,30.25,24.75,17.31
"Cacao Arenales","1984-05-01",1984,5,18.05,26.75,22.4,103.89
"Bosque Humedo","1984-05-01",1984,5,23.25,30.55,26.9,121.9
"Naranjo Carbonal","1984-05-01",1984,5,25.35,31.15,28.25,103.1
"Cacao Sendero Circular","1984-05-01",1984,5,17.05,25.65,21.35,105.75
"Gongora","1984-05-01",1984,5,21.05,29.95,25.5,98.79
"Rincon 1000","1984-05-01",1984,5,17.75,26.95,22.35,132.99
"Rincon 1200","1984-05-01",1984,5,16.25,25.25,20.75,131
"Maritza","1984-05-01",1984,5,21.05,29.55,25.3,97.6
"Pitilla","1984-05-01",1984,5,20.35,27.95,24.15,114.93
"Rancho Harold","1984-05-01",1984,5,20.05,28.95,24.5,100.19
"Cacao Arenales","1984-06-01",1984,6,18.35,24.15,21.25,304.77
"Bosque Humedo","1984-06-01",1984,6,22.75,27.85,25.3,255.83
"Naranjo Carbonal","1984-06-01",1984,6,24.65,28.85,26.75,185.38
"Cacao Sendero Circular","1984-06-01",1984,6,17.55,23.25,20.4,312.42
"Gongora","1984-06-01",1984,6,20.75,26.75,23.75,271.29
"Rincon 1000","1984-06-01",1984,6,18.05,24.25,21.15,344.79
"Rincon 1200","1984-06-01",1984,6,16.85,22.95,19.9,354.63
"Maritza","1984-06-01",1984,6,20.85,26.55,23.7,276.76
"Pitilla","1984-06-01",1984,6,20.35,25.45,22.9,376.35
"Rancho Harold","1984-06-01",1984,6,19.95,25.95,22.95,282.53
"Cacao Arenales","1984-07-01",1984,7,17.95,23.55,20.75,401.65
"Bosque Humedo","1984-07-01",1984,7,22.25,27.25,24.75,377.97
"Naranjo Carbonal","1984-07-01",1984,7,24.25,28.45,26.35,282.48
"Cacao Sendero Circular","1984-07-01",1984,7,17.05,22.65,19.85,412.4
"Gongora","1984-07-01",1984,7,20.25,26.15,23.2,364.57
"Rincon 1000","1984-07-01",1984,7,17.55,23.75,20.65,390.4
"Rincon 1200","1984-07-01",1984,7,16.35,22.45,19.4,405.63
"Maritza","1984-07-01",1984,7,20.45,25.85,23.15,381.44
"Pitilla","1984-07-01",1984,7,19.85,24.95,22.4,489.37
"Rancho Harold","1984-07-01",1984,7,19.45,25.35,22.4,375.45
"Cacao Arenales","1984-08-01",1984,8,18.15,23.55,20.85,406.64
"Bosque Humedo","1984-08-01",1984,8,22.35,27.25,24.8,301.07
"Naranjo Carbonal","1984-08-01",1984,8,24.25,28.35,26.3,217.34
"Cacao Sendero Circular","1984-08-01",1984,8,17.25,22.65,19.95,418.74
"Gongora","1984-08-01",1984,8,20.35,26.05,23.2,348.98
"Rincon 1000","1984-08-01",1984,8,17.75,23.75,20.75,423.46
"Rincon 1200","1984-08-01",1984,8,16.55,22.45,19.5,445.13
"Maritza","1984-08-01",1984,8,20.55,25.85,23.2,365.13
"Pitilla","1984-08-01",1984,8,20.05,24.85,22.45,536.37
"Rancho Harold","1984-08-01",1984,8,19.65,25.25,22.45,368.29
"Cacao Arenales","1984-09-01",1984,9,17.65,23.35,20.5,598.39
"Bosque Humedo","1984-09-01",1984,9,21.85,26.55,24.2,610.84
"Naranjo Carbonal","1984-09-01",1984,9,23.75,27.45,25.6,508.63
"Cacao Sendero Circular","1984-09-01",1984,9,16.85,22.55,19.7,604.34
"Gongora","1984-09-01",1984,9,19.95,25.85,22.9,586.72
"Rincon 1000","1984-09-01",1984,9,17.25,23.65,20.45,660.58
"Rincon 1200","1984-09-01",1984,9,16.05,22.35,19.2,667.21
"Maritza","1984-09-01",1984,9,20.25,25.75,23,546.45
"Pitilla","1984-09-01",1984,9,19.75,24.85,22.3,614.87
"Rancho Harold","1984-09-01",1984,9,19.25,25.15,22.2,592.1
"Cacao Arenales","1984-10-01",1984,10,17.95,23.35,20.65,373.86
"Bosque Humedo","1984-10-01",1984,10,22.25,27.15,24.7,304.25
"Naranjo Carbonal","1984-10-01",1984,10,24.25,28.35,26.3,218.87
"Cacao Sendero Circular","1984-10-01",1984,10,17.05,22.45,19.75,382.91
"Gongora","1984-10-01",1984,10,20.25,25.95,23.1,333.76
"Rincon 1000","1984-10-01",1984,10,17.55,23.55,20.55,386.17
"Rincon 1200","1984-10-01",1984,10,16.45,22.25,19.35,406.14
"Maritza","1984-10-01",1984,10,20.45,25.65,23.05,331.77
"Pitilla","1984-10-01",1984,10,19.95,24.65,22.3,449.86
"Rancho Harold","1984-10-01",1984,10,19.45,25.15,22.3,346.97
"Cacao Arenales","1984-11-01",1984,11,16.85,22.55,19.7,112.5
"Bosque Humedo","1984-11-01",1984,11,21.45,26.35,23.9,100.77
"Naranjo Carbonal","1984-11-01",1984,11,23.45,27.55,25.5,69.58
"Cacao Sendero Circular","1984-11-01",1984,11,16.05,21.55,18.8,116.29
"Gongora","1984-11-01",1984,11,19.25,25.15,22.2,98.18
"Rincon 1000","1984-11-01",1984,11,16.45,22.65,19.55,114.4
"Rincon 1200","1984-11-01",1984,11,15.25,21.35,18.3,118.35
"Maritza","1984-11-01",1984,11,19.55,24.95,22.25,108.14
"Pitilla","1984-11-01",1984,11,19.05,23.85,21.45,139.65
"Rancho Harold","1984-11-01",1984,11,18.55,24.35,21.45,102.14
"Cacao Arenales","1984-12-01",1984,12,17.45,22.65,20.05,120.65
"Bosque Humedo","1984-12-01",1984,12,21.75,26.45,24.1,44.5
"Naranjo Carbonal","1984-12-01",1984,12,23.55,27.65,25.6,16.98
"Cacao Sendero Circular","1984-12-01",1984,12,16.65,21.75,19.2,126.72
"Gongora","1984-12-01",1984,12,19.75,25.15,22.45,90.58
"Rincon 1000","1984-12-01",1984,12,17.25,22.75,20,175.96
"Rincon 1200","1984-12-01",1984,12,16.15,21.45,18.8,182.62
"Maritza","1984-12-01",1984,12,19.75,24.75,22.25,101.94
"Pitilla","1984-12-01",1984,12,19.15,23.75,21.45,170.11
"Rancho Harold","1984-12-01",1984,12,19.05,24.35,21.7,99.79
"Cacao Arenales","1985-01-01",1985,1,16.85,23.05,19.95,48.93
"Bosque Humedo","1985-01-01",1985,1,20.95,26.65,23.8,8.74
"Naranjo Carbonal","1985-01-01",1985,1,22.75,27.65,25.2,1.93
"Cacao Sendero Circular","1985-01-01",1985,1,15.95,22.25,19.1,51.22
"Gongora","1985-01-01",1985,1,19.05,25.65,22.35,35.01
"Rincon 1000","1985-01-01",1985,1,16.55,23.25,19.9,104.35
"Rincon 1200","1985-01-01",1985,1,15.35,21.95,18.65,107.71
"Maritza","1985-01-01",1985,1,19.15,25.15,22.15,36.02
"Pitilla","1985-01-01",1985,1,18.55,23.95,21.25,78.21
"Rancho Harold","1985-01-01",1985,1,18.35,24.85,21.6,39.74
"Cacao Arenales","1985-02-01",1985,2,17.35,24.35,20.85,40.44
"Bosque Humedo","1985-02-01",1985,2,21.55,27.75,24.65,7.32
"Naranjo Carbonal","1985-02-01",1985,2,23.25,28.55,25.9,1.73
"Cacao Sendero Circular","1985-02-01",1985,2,16.55,23.45,20,42.95
"Gongora","1985-02-01",1985,2,19.75,26.95,23.35,27.18
"Rincon 1000","1985-02-01",1985,2,17.15,24.45,20.8,69.59
"Rincon 1200","1985-02-01",1985,2,15.95,23.15,19.55,73.75
"Maritza","1985-02-01",1985,2,19.75,26.35,23.05,31.87
"Pitilla","1985-02-01",1985,2,19.05,25.15,22.1,69.54
"Rancho Harold","1985-02-01",1985,2,18.95,26.15,22.55,31.26
"Cacao Arenales","1985-03-01",1985,3,17.35,26.35,21.85,17.24
"Bosque Humedo","1985-03-01",1985,3,21.85,29.65,25.75,2.71
"Naranjo Carbonal","1985-03-01",1985,3,23.65,30.05,26.85,0.81
"Cacao Sendero Circular","1985-03-01",1985,3,16.45,25.35,20.9,18.34
"Gongora","1985-03-01",1985,3,19.75,29.15,24.45,10.91
"Rincon 1000","1985-03-01",1985,3,16.85,26.55,21.7,23.14
"Rincon 1200","1985-03-01",1985,3,15.65,25.15,20.4,26.34
"Maritza","1985-03-01",1985,3,19.85,28.45,24.15,12.55
"Pitilla","1985-03-01",1985,3,19.15,27.05,23.1,32.81
"Rancho Harold","1985-03-01",1985,3,19.05,28.35,23.7,12.87
"Cacao Arenales","1985-04-01",1985,4,17.65,27.05,22.35,26.27
"Bosque Humedo","1985-04-01",1985,4,22.65,30.55,26.6,22.53
"Naranjo Carbonal","1985-04-01",1985,4,24.65,31.05,27.85,18.55
"Cacao Sendero Circular","1985-04-01",1985,4,16.75,25.95,21.35,26.62
"Gongora","1985-04-01",1985,4,20.45,30.15,25.3,24.82
"Rincon 1000","1985-04-01",1985,4,17.25,27.25,22.25,44.42
"Rincon 1200","1985-04-01",1985,4,15.95,25.65,20.8,43.51
"Maritza","1985-04-01",1985,4,20.55,29.55,25.05,22.15
"Pitilla","1985-04-01",1985,4,19.85,27.95,23.9,28.92
"Rancho Harold","1985-04-01",1985,4,19.65,29.25,24.45,25.37
"Cacao Arenales","1985-05-01",1985,5,17.95,25.85,21.9,103.37
"Bosque Humedo","1985-05-01",1985,5,22.75,29.35,26.05,98.87
"Naranjo Carbonal","1985-05-01",1985,5,24.75,29.95,27.35,78.72
