"siteID","date","Year","Month","P","var","value"
"Naranjo Carbonal","1980-03-01",1980,3,2.09,"Tmax",30.45
"Naranjo Carbonal","1980-03-01",1980,3,2.09,"Tavg",27.4
"Cacao Sendero Circular","1980-03-01",1980,3,11.28,"Tmin",17.25
"Cacao Sendero Circular","1980-03-01",1980,3,11.28,"Tmax",25.55
"Cacao Sendero Circular","1980-03-01",1980,3,11.28,"Tavg",21.4
"Gongora","1980-03-01",1980,3,8.25,"Tmin",20.55
"Gongora","1980-03-01",1980,3,8.25,"Tmax",29.25
"Gongora","1980-03-01",1980,3,8.25,"Tavg",24.9
"Rincon 1000","1980-03-01",1980,3,22.19,"Tmin",17.75
"Rincon 1000","1980-03-01",1980,3,22.19,"Tmax",26.65
"Rincon 1000","1980-03-01",1980,3,22.19,"Tavg",22.2
"Rincon 1200","1980-03-01",1980,3,23.12,"Tmin",16.55
"Rincon 1200","1980-03-01",1980,3,23.12,"Tmax",25.25
"Rincon 1200","1980-03-01",1980,3,23.12,"Tavg",20.9
"Maritza","1980-03-01",1980,3,8.09,"Tmin",20.55
"Maritza","1980-03-01",1980,3,8.09,"Tmax",28.65
"Maritza","1980-03-01",1980,3,8.09,"Tavg",24.6
"Pitilla","1980-03-01",1980,3,16.57,"Tmin",19.85
"Pitilla","1980-03-01",1980,3,16.57,"Tmax",27.25
"Pitilla","1980-03-01",1980,3,16.57,"Tavg",23.55
"Rancho Harold","1980-03-01",1980,3,9.09,"Tmin",19.75
"Rancho Harold","1980-03-01",1980,3,9.09,"Tmax",28.35
"Rancho Harold","1980-03-01",1980,3,9.09,"Tavg",24.05
"Cacao Arenales","1980-04-01",1980,4,17.98,"Tmin",18.05
"Cacao Arenales","1980-04-01",1980,4,17.98,"Tmax",27.55
"Cacao Arenales","1980-04-01",1980,4,17.98,"Tavg",22.8
"Bosque Humedo","1980-04-01",1980,4,13.65,"Tmin",22.85
"Bosque Humedo","1980-04-01",1980,4,13.65,"Tmax",30.95
"Bosque Humedo","1980-04-01",1980,4,13.65,"Tavg",26.9
"Naranjo Carbonal","1980-04-01",1980,4,11.45,"Tmin",24.85
"Naranjo Carbonal","1980-04-01",1980,4,11.45,"Tmax",31.35
"Naranjo Carbonal","1980-04-01",1980,4,11.45,"Tavg",28.1
"Cacao Sendero Circular","1980-04-01",1980,4,18.78,"Tmin",17.15
"Cacao Sendero Circular","1980-04-01",1980,4,18.78,"Tmax",26.55
"Cacao Sendero Circular","1980-04-01",1980,4,18.78,"Tavg",21.85
"Gongora","1980-04-01",1980,4,14.47,"Tmin",20.65
"Gongora","1980-04-01",1980,4,14.47,"Tmax",30.55
"Gongora","1980-04-01",1980,4,14.47,"Tavg",25.6
"Rincon 1000","1980-04-01",1980,4,22.71,"Tmin",17.55
"Rincon 1000","1980-04-01",1980,4,22.71,"Tmax",27.75
"Rincon 1000","1980-04-01",1980,4,22.71,"Tavg",22.65
"Rincon 1200","1980-04-01",1980,4,23.69,"Tmin",16.25
"Rincon 1200","1980-04-01",1980,4,23.69,"Tmax",26.25
"Rincon 1200","1980-04-01",1980,4,23.69,"Tavg",21.25
"Maritza","1980-04-01",1980,4,15.98,"Tmin",20.75
"Maritza","1980-04-01",1980,4,15.98,"Tmax",30.05
"Maritza","1980-04-01",1980,4,15.98,"Tavg",25.4
"Pitilla","1980-04-01",1980,4,25.55,"Tmin",20.15
"Pitilla","1980-04-01",1980,4,25.55,"Tmax",28.55
"Pitilla","1980-04-01",1980,4,25.55,"Tavg",24.35
"Rancho Harold","1980-04-01",1980,4,15.41,"Tmin",19.85
"Rancho Harold","1980-04-01",1980,4,15.41,"Tmax",29.65
"Rancho Harold","1980-04-01",1980,4,15.41,"Tavg",24.75
"Cacao Arenales","1980-05-01",1980,5,279.98,"Tmin",18.95
"Cacao Arenales","1980-05-01",1980,5,279.98,"Tmax",26.85
"Cacao Arenales","1980-05-01",1980,5,279.98,"Tavg",22.9
"Bosque Humedo","1980-05-01",1980,5,240.79,"Tmin",23.65
"Bosque Humedo","1980-05-01",1980,5,240.79,"Tmax",30.15
"Bosque Humedo","1980-05-01",1980,5,240.79,"Tavg",26.9
"Naranjo Carbonal","1980-05-01",1980,5,172.55,"Tmin",25.55
"Naranjo Carbonal","1980-05-01",1980,5,172.55,"Tmax",30.65
"Naranjo Carbonal","1980-05-01",1980,5,172.55,"Tavg",28.1
"Cacao Sendero Circular","1980-05-01",1980,5,284.99,"Tmin",17.95
"Cacao Sendero Circular","1980-05-01",1980,5,284.99,"Tmax",25.85
"Cacao Sendero Circular","1980-05-01",1980,5,284.99,"Tavg",21.9
"Gongora","1980-05-01",1980,5,260.8,"Tmin",21.65
"Gongora","1980-05-01",1980,5,260.8,"Tmax",29.75
"Gongora","1980-05-01",1980,5,260.8,"Tavg",25.7
"Rincon 1000","1980-05-01",1980,5,341.25,"Tmin",18.65
"Rincon 1000","1980-05-01",1980,5,341.25,"Tmax",26.95
"Rincon 1000","1980-05-01",1980,5,341.25,"Tavg",22.8
"Rincon 1200","1980-05-01",1980,5,346.92,"Tmin",17.25
"Rincon 1200","1980-05-01",1980,5,346.92,"Tmax",25.45
"Rincon 1200","1980-05-01",1980,5,346.92,"Tavg",21.35
"Maritza","1980-05-01",1980,5,249.37,"Tmin",21.75
"Maritza","1980-05-01",1980,5,249.37,"Tmax",29.45
"Maritza","1980-05-01",1980,5,249.37,"Tavg",25.6
"Pitilla","1980-05-01",1980,5,320.34,"Tmin",21.15
"Pitilla","1980-05-01",1980,5,320.34,"Tmax",28.15
"Pitilla","1980-05-01",1980,5,320.34,"Tavg",24.65
"Rancho Harold","1980-05-01",1980,5,267.35,"Tmin",20.75
"Rancho Harold","1980-05-01",1980,5,267.35,"Tmax",28.85
"Rancho Harold","1980-05-01",1980,5,267.35,"Tavg",24.8
"Cacao Arenales","1980-06-01",1980,6,265.69,"Tmin",18.95
"Cacao Arenales","1980-06-01",1980,6,265.69,"Tmax",24.35
"Cacao Arenales","1980-06-01",1980,6,265.69,"Tavg",21.65
"Bosque Humedo","1980-06-01",1980,6,166.56,"Tmin",23.35
"Bosque Humedo","1980-06-01",1980,6,166.56,"Tmax",27.95
"Bosque Humedo","1980-06-01",1980,6,166.56,"Tavg",25.65
"Naranjo Carbonal","1980-06-01",1980,6,123.82,"Tmin",25.25
"Naranjo Carbonal","1980-06-01",1980,6,123.82,"Tmax",29.15
"Naranjo Carbonal","1980-06-01",1980,6,123.82,"Tavg",27.2
"Cacao Sendero Circular","1980-06-01",1980,6,271.54,"Tmin",18.15
"Cacao Sendero Circular","1980-06-01",1980,6,271.54,"Tmax",23.55
"Cacao Sendero Circular","1980-06-01",1980,6,271.54,"Tavg",20.85
"Gongora","1980-06-01",1980,6,230.1,"Tmin",21.35
"Gongora","1980-06-01",1980,6,230.1,"Tmax",26.85
"Gongora","1980-06-01",1980,6,230.1,"Tavg",24.1
"Rincon 1000","1980-06-01",1980,6,369.99,"Tmin",18.75
"Rincon 1000","1980-06-01",1980,6,369.99,"Tmax",24.45
"Rincon 1000","1980-06-01",1980,6,369.99,"Tavg",21.6
"Rincon 1200","1980-06-01",1980,6,383.4,"Tmin",17.55
"Rincon 1200","1980-06-01",1980,6,383.4,"Tmax",23.15
"Rincon 1200","1980-06-01",1980,6,383.4,"Tavg",20.35
"Maritza","1980-06-01",1980,6,214.19,"Tmin",21.45
"Maritza","1980-06-01",1980,6,214.19,"Tmax",26.55
"Maritza","1980-06-01",1980,6,214.19,"Tavg",24
"Pitilla","1980-06-01",1980,6,360.36,"Tmin",20.95
"Pitilla","1980-06-01",1980,6,360.36,"Tmax",25.55
"Pitilla","1980-06-01",1980,6,360.36,"Tavg",23.25
"Rancho Harold","1980-06-01",1980,6,243.36,"Tmin",20.65
"Rancho Harold","1980-06-01",1980,6,243.36,"Tmax",26.05
"Rancho Harold","1980-06-01",1980,6,243.36,"Tavg",23.35
"Cacao Arenales","1980-07-01",1980,7,269.77,"Tmin",18.85
"Cacao Arenales","1980-07-01",1980,7,269.77,"Tmax",24.25
"Cacao Arenales","1980-07-01",1980,7,269.77,"Tavg",21.55
"Bosque Humedo","1980-07-01",1980,7,144.37,"Tmin",23.05
"Bosque Humedo","1980-07-01",1980,7,144.37,"Tmax",28.05
"Bosque Humedo","1980-07-01",1980,7,144.37,"Tavg",25.55
"Naranjo Carbonal","1980-07-01",1980,7,94.71,"Tmin",24.95
"Naranjo Carbonal","1980-07-01",1980,7,94.71,"Tmax",29.25
"Naranjo Carbonal","1980-07-01",1980,7,94.71,"Tavg",27.1
"Cacao Sendero Circular","1980-07-01",1980,7,277.28,"Tmin",18.05
"Cacao Sendero Circular","1980-07-01",1980,7,277.28,"Tmax",23.45
"Cacao Sendero Circular","1980-07-01",1980,7,277.28,"Tavg",20.75
"Gongora","1980-07-01",1980,7,224.15,"Tmin",21.05
"Gongora","1980-07-01",1980,7,224.15,"Tmax",26.75
"Gongora","1980-07-01",1980,7,224.15,"Tavg",23.9
"Rincon 1000","1980-07-01",1980,7,372.58,"Tmin",18.55
"Rincon 1000","1980-07-01",1980,7,372.58,"Tmax",24.45
"Rincon 1000","1980-07-01",1980,7,372.58,"Tavg",21.5
"Rincon 1200","1980-07-01",1980,7,385.89,"Tmin",17.45
"Rincon 1200","1980-07-01",1980,7,385.89,"Tmax",23.15
"Rincon 1200","1980-07-01",1980,7,385.89,"Tavg",20.3
"Maritza","1980-07-01",1980,7,218.92,"Tmin",21.15
"Maritza","1980-07-01",1980,7,218.92,"Tmax",26.45
"Maritza","1980-07-01",1980,7,218.92,"Tavg",23.8
"Pitilla","1980-07-01",1980,7,381.96,"Tmin",20.65
"Pitilla","1980-07-01",1980,7,381.96,"Tmax",25.45
"Pitilla","1980-07-01",1980,7,381.96,"Tavg",23.05
"Rancho Harold","1980-07-01",1980,7,240.66,"Tmin",20.35
"Rancho Harold","1980-07-01",1980,7,240.66,"Tmax",26.05
"Rancho Harold","1980-07-01",1980,7,240.66,"Tavg",23.2
"Cacao Arenales","1980-08-01",1980,8,278.12,"Tmin",18.65
"Cacao Arenales","1980-08-01",1980,8,278.12,"Tmax",24.05
"Cacao Arenales","1980-08-01",1980,8,278.12,"Tavg",21.35
"Bosque Humedo","1980-08-01",1980,8,239.42,"Tmin",22.85
"Bosque Humedo","1980-08-01",1980,8,239.42,"Tmax",27.55
"Bosque Humedo","1980-08-01",1980,8,239.42,"Tavg",25.2
"Naranjo Carbonal","1980-08-01",1980,8,190.95,"Tmin",24.65
"Naranjo Carbonal","1980-08-01",1980,8,190.95,"Tmax",28.75
"Naranjo Carbonal","1980-08-01",1980,8,190.95,"Tavg",26.7
"Cacao Sendero Circular","1980-08-01",1980,8,283.43,"Tmin",17.85
"Cacao Sendero Circular","1980-08-01",1980,8,283.43,"Tmax",23.15
"Cacao Sendero Circular","1980-08-01",1980,8,283.43,"Tavg",20.5
"Gongora","1980-08-01",1980,8,255.49,"Tmin",20.85
"Gongora","1980-08-01",1980,8,255.49,"Tmax",26.45
"Gongora","1980-08-01",1980,8,255.49,"Tavg",23.65
"Rincon 1000","1980-08-01",1980,8,350.5,"Tmin",18.35
"Rincon 1000","1980-08-01",1980,8,350.5,"Tmax",24.15
"Rincon 1000","1980-08-01",1980,8,350.5,"Tavg",21.25
"Rincon 1200","1980-08-01",1980,8,356.34,"Tmin",17.25
"Rincon 1200","1980-08-01",1980,8,356.34,"Tmax",22.85
"Rincon 1200","1980-08-01",1980,8,356.34,"Tavg",20.05
"Maritza","1980-08-01",1980,8,244.38,"Tmin",21.05
"Maritza","1980-08-01",1980,8,244.38,"Tmax",26.25
"Maritza","1980-08-01",1980,8,244.38,"Tavg",23.65
"Pitilla","1980-08-01",1980,8,341.35,"Tmin",20.55
"Pitilla","1980-08-01",1980,8,341.35,"Tmax",25.25
"Pitilla","1980-08-01",1980,8,341.35,"Tavg",22.9
"Rancho Harold","1980-08-01",1980,8,263.6,"Tmin",20.15
"Rancho Harold","1980-08-01",1980,8,263.6,"Tmax",25.75
"Rancho Harold","1980-08-01",1980,8,263.6,"Tavg",22.95
"Cacao Arenales","1980-09-01",1980,9,441.53,"Tmin",18.55
"Cacao Arenales","1980-09-01",1980,9,441.53,"Tmax",23.95
"Cacao Arenales","1980-09-01",1980,9,441.53,"Tavg",21.25
"Bosque Humedo","1980-09-01",1980,9,408.14,"Tmin",22.75
"Bosque Humedo","1980-09-01",1980,9,408.14,"Tmax",27.45
"Bosque Humedo","1980-09-01",1980,9,408.14,"Tavg",25.1
"Naranjo Carbonal","1980-09-01",1980,9,308.75,"Tmin",24.65
"Naranjo Carbonal","1980-09-01",1980,9,308.75,"Tmax",28.55
"Naranjo Carbonal","1980-09-01",1980,9,308.75,"Tavg",26.6
"Cacao Sendero Circular","1980-09-01",1980,9,452,"Tmin",17.65
"Cacao Sendero Circular","1980-09-01",1980,9,452,"Tmax",23.05
"Cacao Sendero Circular","1980-09-01",1980,9,452,"Tavg",20.35
"Gongora","1980-09-01",1980,9,400.44,"Tmin",20.75
"Gongora","1980-09-01",1980,9,400.44,"Tmax",26.45
"Gongora","1980-09-01",1980,9,400.44,"Tavg",23.6
"Rincon 1000","1980-09-01",1980,9,474.32,"Tmin",18.15
"Rincon 1000","1980-09-01",1980,9,474.32,"Tmax",24.25
"Rincon 1000","1980-09-01",1980,9,474.32,"Tavg",21.2
"Rincon 1200","1980-09-01",1980,9,493.16,"Tmin",16.95
"Rincon 1200","1980-09-01",1980,9,493.16,"Tmax",22.95
"Rincon 1200","1980-09-01",1980,9,493.16,"Tavg",19.95
"Maritza","1980-09-01",1980,9,409.11,"Tmin",20.95
"Maritza","1980-09-01",1980,9,409.11,"Tmax",26.25
"Maritza","1980-09-01",1980,9,409.11,"Tavg",23.6
"Pitilla","1980-09-01",1980,9,518.45,"Tmin",20.45
"Pitilla","1980-09-01",1980,9,518.45,"Tmax",25.25
"Pitilla","1980-09-01",1980,9,518.45,"Tavg",22.85
"Rancho Harold","1980-09-01",1980,9,412.97,"Tmin",20.05
"Rancho Harold","1980-09-01",1980,9,412.97,"Tmax",25.65
"Rancho Harold","1980-09-01",1980,9,412.97,"Tavg",22.85
"Cacao Arenales","1980-10-01",1980,10,513.77,"Tmin",18.45
"Cacao Arenales","1980-10-01",1980,10,513.77,"Tmax",23.15
"Cacao Arenales","1980-10-01",1980,10,513.77,"Tavg",20.8
"Bosque Humedo","1980-10-01",1980,10,448.82,"Tmin",22.55
"Bosque Humedo","1980-10-01",1980,10,448.82,"Tmax",26.65
"Bosque Humedo","1980-10-01",1980,10,448.82,"Tavg",24.6
"Naranjo Carbonal","1980-10-01",1980,10,362.6,"Tmin",24.35
"Naranjo Carbonal","1980-10-01",1980,10,362.6,"Tmax",27.75
"Naranjo Carbonal","1980-10-01",1980,10,362.6,"Tavg",26.05
"Cacao Sendero Circular","1980-10-01",1980,10,522.13,"Tmin",17.65
"Cacao Sendero Circular","1980-10-01",1980,10,522.13,"Tmax",22.35
"Cacao Sendero Circular","1980-10-01",1980,10,522.13,"Tavg",20
"Gongora","1980-10-01",1980,10,485.66,"Tmin",20.65
"Gongora","1980-10-01",1980,10,485.66,"Tmax",25.55
"Gongora","1980-10-01",1980,10,485.66,"Tavg",23.1
"Rincon 1000","1980-10-01",1980,10,549.39,"Tmin",18.05
"Rincon 1000","1980-10-01",1980,10,549.39,"Tmax",23.25
"Rincon 1000","1980-10-01",1980,10,549.39,"Tavg",20.65
"Rincon 1200","1980-10-01",1980,10,561.17,"Tmin",16.95
"Rincon 1200","1980-10-01",1980,10,561.17,"Tmax",22.05
"Rincon 1200","1980-10-01",1980,10,561.17,"Tavg",19.5
"Maritza","1980-10-01",1980,10,476.79,"Tmin",20.85
"Maritza","1980-10-01",1980,10,476.79,"Tmax",25.35
"Maritza","1980-10-01",1980,10,476.79,"Tavg",23.1
"Pitilla","1980-10-01",1980,10,561.05,"Tmin",20.35
"Pitilla","1980-10-01",1980,10,561.05,"Tmax",24.55
"Pitilla","1980-10-01",1980,10,561.05,"Tavg",22.45
"Rancho Harold","1980-10-01",1980,10,495.46,"Tmin",19.95
"Rancho Harold","1980-10-01",1980,10,495.46,"Tmax",24.85
"Rancho Harold","1980-10-01",1980,10,495.46,"Tavg",22.4
"Cacao Arenales","1980-11-01",1980,11,371.79,"Tmin",17.95
"Cacao Arenales","1980-11-01",1980,11,371.79,"Tmax",22.85
"Cacao Arenales","1980-11-01",1980,11,371.79,"Tavg",20.4
"Bosque Humedo","1980-11-01",1980,11,303.95,"Tmin",22.15
"Bosque Humedo","1980-11-01",1980,11,303.95,"Tmax",26.45
"Bosque Humedo","1980-11-01",1980,11,303.95,"Tavg",24.3
"Naranjo Carbonal","1980-11-01",1980,11,232.09,"Tmin",24.05
"Naranjo Carbonal","1980-11-01",1980,11,232.09,"Tmax",27.65
"Naranjo Carbonal","1980-11-01",1980,11,232.09,"Tavg",25.85
"Cacao Sendero Circular","1980-11-01",1980,11,376.95,"Tmin",17.15
"Cacao Sendero Circular","1980-11-01",1980,11,376.95,"Tmax",21.95
"Cacao Sendero Circular","1980-11-01",1980,11,376.95,"Tavg",19.55
"Gongora","1980-11-01",1980,11,360.58,"Tmin",20.15
"Gongora","1980-11-01",1980,11,360.58,"Tmax",25.25
"Gongora","1980-11-01",1980,11,360.58,"Tavg",22.7
"Rincon 1000","1980-11-01",1980,11,422.95,"Tmin",17.65
"Rincon 1000","1980-11-01",1980,11,422.95,"Tmax",22.95
"Rincon 1000","1980-11-01",1980,11,422.95,"Tavg",20.3
"Rincon 1200","1980-11-01",1980,11,430.52,"Tmin",16.45
"Rincon 1200","1980-11-01",1980,11,430.52,"Tmax",21.75
"Rincon 1200","1980-11-01",1980,11,430.52,"Tavg",19.1
"Maritza","1980-11-01",1980,11,335.22,"Tmin",20.35
"Maritza","1980-11-01",1980,11,335.22,"Tmax",25.05
"Maritza","1980-11-01",1980,11,335.22,"Tavg",22.7
"Pitilla","1980-11-01",1980,11,403.16,"Tmin",19.85
"Pitilla","1980-11-01",1980,11,403.16,"Tmax",24.15
"Pitilla","1980-11-01",1980,11,403.16,"Tavg",22
"Rancho Harold","1980-11-01",1980,11,364.29,"Tmin",19.45
"Rancho Harold","1980-11-01",1980,11,364.29,"Tmax",24.55
"Rancho Harold","1980-11-01",1980,11,364.29,"Tavg",22
"Cacao Arenales","1980-12-01",1980,12,81.6,"Tmin",17.65
"Cacao Arenales","1980-12-01",1980,12,81.6,"Tmax",22.45
"Cacao Arenales","1980-12-01",1980,12,81.6,"Tavg",20.05
"Bosque Humedo","1980-12-01",1980,12,41.38,"Tmin",21.85
"Bosque Humedo","1980-12-01",1980,12,41.38,"Tmax",26.15
"Bosque Humedo","1980-12-01",1980,12,41.38,"Tavg",24
"Naranjo Carbonal","1980-12-01",1980,12,20.69,"Tmin",23.65
"Naranjo Carbonal","1980-12-01",1980,12,20.69,"Tmax",27.45
"Naranjo Carbonal","1980-12-01",1980,12,20.69,"Tavg",25.55
"Cacao Sendero Circular","1980-12-01",1980,12,84.63,"Tmin",16.85
"Cacao Sendero Circular","1980-12-01",1980,12,84.63,"Tmax",21.55
"Cacao Sendero Circular","1980-12-01",1980,12,84.63,"Tavg",19.2
"Gongora","1980-12-01",1980,12,64.76,"Tmin",19.85
"Gongora","1980-12-01",1980,12,64.76,"Tmax",24.85
"Gongora","1980-12-01",1980,12,64.76,"Tavg",22.35
"Rincon 1000","1980-12-01",1980,12,120.89,"Tmin",17.35
"Rincon 1000","1980-12-01",1980,12,120.89,"Tmax",22.55
"Rincon 1000","1980-12-01",1980,12,120.89,"Tavg",19.95
"Rincon 1200","1980-12-01",1980,12,124.16,"Tmin",16.25
"Rincon 1200","1980-12-01",1980,12,124.16,"Tmax",21.35
"Rincon 1200","1980-12-01",1980,12,124.16,"Tavg",18.8
"Maritza","1980-12-01",1980,12,66.92,"Tmin",19.95
"Maritza","1980-12-01",1980,12,66.92,"Tmax",24.55
"Maritza","1980-12-01",1980,12,66.92,"Tavg",22.25
"Pitilla","1980-12-01",1980,12,110.04,"Tmin",19.35
"Pitilla","1980-12-01",1980,12,110.04,"Tmax",23.55
"Pitilla","1980-12-01",1980,12,110.04,"Tavg",21.45
"Rancho Harold","1980-12-01",1980,12,70.12,"Tmin",19.15
"Rancho Harold","1980-12-01",1980,12,70.12,"Tmax",24.05
"Rancho Harold","1980-12-01",1980,12,70.12,"Tavg",21.6
"Cacao Arenales","1981-01-01",1981,1,12.76,"Tmin",16.95
"Cacao Arenales","1981-01-01",1981,1,12.76,"Tmax",22.95
"Cacao Arenales","1981-01-01",1981,1,12.76,"Tavg",19.95
"Bosque Humedo","1981-01-01",1981,1,3.72,"Tmin",21.15
"Bosque Humedo","1981-01-01",1981,1,3.72,"Tmax",26.45
"Bosque Humedo","1981-01-01",1981,1,3.72,"Tavg",23.8
"Naranjo Carbonal","1981-01-01",1981,1,1.56,"Tmin",22.85
"Naranjo Carbonal","1981-01-01",1981,1,1.56,"Tmax",27.55
"Naranjo Carbonal","1981-01-01",1981,1,1.56,"Tavg",25.2
"Cacao Sendero Circular","1981-01-01",1981,1,13.19,"Tmin",16.15
"Cacao Sendero Circular","1981-01-01",1981,1,13.19,"Tmax",22.05
"Cacao Sendero Circular","1981-01-01",1981,1,13.19,"Tavg",19.1
"Gongora","1981-01-01",1981,1,9.61,"Tmin",19.15
"Gongora","1981-01-01",1981,1,9.61,"Tmax",25.35
"Gongora","1981-01-01",1981,1,9.61,"Tavg",22.25
"Rincon 1000","1981-01-01",1981,1,32.69,"Tmin",16.65
"Rincon 1000","1981-01-01",1981,1,32.69,"Tmax",22.95
"Rincon 1000","1981-01-01",1981,1,32.69,"Tavg",19.8
"Rincon 1200","1981-01-01",1981,1,33.96,"Tmin",15.55
"Rincon 1200","1981-01-01",1981,1,33.96,"Tmax",21.75
"Rincon 1200","1981-01-01",1981,1,33.96,"Tavg",18.65
"Maritza","1981-01-01",1981,1,8.93,"Tmin",19.25
"Maritza","1981-01-01",1981,1,8.93,"Tmax",24.95
"Maritza","1981-01-01",1981,1,8.93,"Tavg",22.1
"Pitilla","1981-01-01",1981,1,20.26,"Tmin",18.65
"Pitilla","1981-01-01",1981,1,20.26,"Tmax",23.85
"Pitilla","1981-01-01",1981,1,20.26,"Tavg",21.25
"Rancho Harold","1981-01-01",1981,1,10.76,"Tmin",18.45
"Rancho Harold","1981-01-01",1981,1,10.76,"Tmax",24.55
"Rancho Harold","1981-01-01",1981,1,10.76,"Tavg",21.5
"Cacao Arenales","1981-02-01",1981,2,12.3,"Tmin",17.65
"Cacao Arenales","1981-02-01",1981,2,12.3,"Tmax",24.15
"Cacao Arenales","1981-02-01",1981,2,12.3,"Tavg",20.9
"Bosque Humedo","1981-02-01",1981,2,2.45,"Tmin",21.95
"Bosque Humedo","1981-02-01",1981,2,2.45,"Tmax",27.75
"Bosque Humedo","1981-02-01",1981,2,2.45,"Tavg",24.85
"Naranjo Carbonal","1981-02-01",1981,2,0.82,"Tmin",23.65
"Naranjo Carbonal","1981-02-01",1981,2,0.82,"Tmax",28.75
"Naranjo Carbonal","1981-02-01",1981,2,0.82,"Tavg",26.2
"Cacao Sendero Circular","1981-02-01",1981,2,12.95,"Tmin",16.75
"Cacao Sendero Circular","1981-02-01",1981,2,12.95,"Tmax",23.25
"Cacao Sendero Circular","1981-02-01",1981,2,12.95,"Tavg",20
"Gongora","1981-02-01",1981,2,8.62,"Tmin",20.05
"Gongora","1981-02-01",1981,2,8.62,"Tmax",26.85
"Gongora","1981-02-01",1981,2,8.62,"Tavg",23.45
"Rincon 1000","1981-02-01",1981,2,28.14,"Tmin",17.45
"Rincon 1000","1981-02-01",1981,2,28.14,"Tmax",24.35
"Rincon 1000","1981-02-01",1981,2,28.14,"Tavg",20.9
"Rincon 1200","1981-02-01",1981,2,29.66,"Tmin",16.25
"Rincon 1200","1981-02-01",1981,2,29.66,"Tmax",22.95
"Rincon 1200","1981-02-01",1981,2,29.66,"Tavg",19.6
"Maritza","1981-02-01",1981,2,8.94,"Tmin",20.05
"Maritza","1981-02-01",1981,2,8.94,"Tmax",26.35
"Maritza","1981-02-01",1981,2,8.94,"Tavg",23.2
"Pitilla","1981-02-01",1981,2,21.93,"Tmin",19.35
"Pitilla","1981-02-01",1981,2,21.93,"Tmax",25.15
"Pitilla","1981-02-01",1981,2,21.93,"Tavg",22.25
"Rancho Harold","1981-02-01",1981,2,9.82,"Tmin",19.25
"Rancho Harold","1981-02-01",1981,2,9.82,"Tmax",26.05
"Rancho Harold","1981-02-01",1981,2,9.82,"Tavg",22.65
"Cacao Arenales","1981-03-01",1981,3,10.93,"Tmin",17.85
"Cacao Arenales","1981-03-01",1981,3,10.93,"Tmax",26.25
"Cacao Arenales","1981-03-01",1981,3,10.93,"Tavg",22.05
"Bosque Humedo","1981-03-01",1981,3,4.26,"Tmin",22.55
"Bosque Humedo","1981-03-01",1981,3,4.26,"Tmax",29.75
"Bosque Humedo","1981-03-01",1981,3,4.26,"Tavg",26.15
"Naranjo Carbonal","1981-03-01",1981,3,2.14,"Tmin",24.55
"Naranjo Carbonal","1981-03-01",1981,3,2.14,"Tmax",30.35
"Naranjo Carbonal","1981-03-01",1981,3,2.14,"Tavg",27.45
"Cacao Sendero Circular","1981-03-01",1981,3,11.32,"Tmin",16.95
"Cacao Sendero Circular","1981-03-01",1981,3,11.32,"Tmax",25.25
"Cacao Sendero Circular","1981-03-01",1981,3,11.32,"Tavg",21.1
"Gongora","1981-03-01",1981,3,8.58,"Tmin",20.45
"Gongora","1981-03-01",1981,3,8.58,"Tmax",29.15
"Gongora","1981-03-01",1981,3,8.58,"Tavg",24.8
"Rincon 1000","1981-03-01",1981,3,18.51,"Tmin",17.45
"Rincon 1000","1981-03-01",1981,3,18.51,"Tmax",26.45
"Rincon 1000","1981-03-01",1981,3,18.51,"Tavg",21.95
"Rincon 1200","1981-03-01",1981,3,18.94,"Tmin",16.15
"Rincon 1200","1981-03-01",1981,3,18.94,"Tmax",24.95
"Rincon 1200","1981-03-01",1981,3,18.94,"Tavg",20.55
"Maritza","1981-03-01",1981,3,8.83,"Tmin",20.55
"Maritza","1981-03-01",1981,3,8.83,"Tmax",28.65
"Maritza","1981-03-01",1981,3,8.83,"Tavg",24.6
"Pitilla","1981-03-01",1981,3,16.61,"Tmin",19.95
"Pitilla","1981-03-01",1981,3,16.61,"Tmax",27.25
"Pitilla","1981-03-01",1981,3,16.61,"Tavg",23.6
"Rancho Harold","1981-03-01",1981,3,9.41,"Tmin",19.65
"Rancho Harold","1981-03-01",1981,3,9.41,"Tmax",28.35
"Rancho Harold","1981-03-01",1981,3,9.41,"Tavg",24
"Cacao Arenales","1981-04-01",1981,4,46.05,"Tmin",18.45
"Cacao Arenales","1981-04-01",1981,4,46.05,"Tmax",26.15
"Cacao Arenales","1981-04-01",1981,4,46.05,"Tavg",22.3
"Bosque Humedo","1981-04-01",1981,4,21.24,"Tmin",23.05
"Bosque Humedo","1981-04-01",1981,4,21.24,"Tmax",29.85
"Bosque Humedo","1981-04-01",1981,4,21.24,"Tavg",26.45
"Naranjo Carbonal","1981-04-01",1981,4,13.69,"Tmin",24.95
"Naranjo Carbonal","1981-04-01",1981,4,13.69,"Tmax",30.75
"Naranjo Carbonal","1981-04-01",1981,4,13.69,"Tavg",27.85
"Cacao Sendero Circular","1981-04-01",1981,4,47.95,"Tmin",17.55
"Cacao Sendero Circular","1981-04-01",1981,4,47.95,"Tmax",25.15
"Cacao Sendero Circular","1981-04-01",1981,4,47.95,"Tavg",21.35
"Gongora","1981-04-01",1981,4,35.02,"Tmin",21.05
"Gongora","1981-04-01",1981,4,35.02,"Tmax",29.05
"Gongora","1981-04-01",1981,4,35.02,"Tavg",25.05
